"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52"
"2294",9999,9999,9999,9999,9999,9999,9890.78021264484,4461.48441270865,830.36641729495,886.491487078191,1490.49892226844,543.591219929014,256.459467302352,9999,9999,9999,9999,180.820487112400,9189.4307076174,9999,4960.9333816386,1336.11199038884,2475.45678842271,1637.56491427033,956.520464699623,361.246543353932,9999,9999,9999,9999,9999,9999,1928.45042007676,9999,884.933665686106,6617.37524657676,1088.63689394793,679.351221558006,257.116085808758,9999,9999,9999,9999,9999,6122.94138147491,9999,5024.39446317283,1676.06549488737,1730.49215883317,1160.178655541,260.462426922175,224.159003078647
"2295",9999,9999,9999,9999,9999,9046.76919401161,9999,3267.56470723793,1547.09023355746,1042.19777051457,2081.83638263516,364.764787994048,990.167422711821,9999,9999,9999,6597.73062902204,9999,9135.5984125671,3024.95040229599,6332.98142769832,5996.6240735041,650.447167141056,766.420222257949,344.891213051994,102.039878224757,9999,9999,9999,8909.38295963861,9999,6896.18777610966,3649.55381653451,5831.6654007745,2713.18327290254,1885.45949938985,1634.26543348078,408.466809657939,254.651330292388,9999,9999,9999,9999,9999,9999,9999,9999,2810.64767242005,739.427400303682,3421.32146759911,407.884142920354,514.757393621883
"2296",9999,9999,9999,9999,9999,9999,5585.03924204077,1909.34688278442,517.60550322735,2121.35628021506,2910.10809688465,790.359092279596,124.861985500422,9999,9999,9999,9999,9999,9551.83552856175,9999,4569.65728425078,1455.86516880523,3512.22212814125,1568.49891532324,1119.97591224644,253.215744183882,9999,9999,9999,9999,9999,9999,4795.22987295071,3673.37225403954,599.0536562613,1613.63646605669,465.432771044465,341.512692322791,274.662383344704,9999,9999,9999,9999,9999,4973.05573766193,7272.16901295647,3905.34118974630,9999,2598.23343501219,935.002851777315,682.565948372251,621.250893927426
"2297",9999,9999,9999,9999,8266.38984431692,1140.02648081988,6592.15427976417,9999,9855.88777500152,607.300900721732,2156.17636734698,3344.96456449144,149.477907266612,9999,9999,9999,9999,9999,9999,9728.18316930248,5404.56327425145,6098.05491563213,329.486890680017,1283.58574846936,415.186410646629,403.505311787052,9999,9999,9999,9999,9999,9999,9999,9999,6263.61149692775,556.692307378886,702.89757085773,336.775446440307,157.562398191949,9999,9999,9999,9999,9999,3737.54252408341,9999,9999,5504.01152622537,2659.53005197593,1399.10787634326,242.013890083882,95.2698093532172
"2298",9999,9999,9999,9999,9999,9999,2802.19869926364,9999,4120.28429564356,9974.65984976823,1498.14045090459,751.506510320539,326.291672661664,9999,9999,9999,9999,9925.78421666813,9999,3527.37202455443,2252.13772343492,2746.7014569227,1056.89798360672,1791.96859942200,848.25162511705,135.355426256490,9999,9999,9999,9999,9999,7804.04193060274,9999,1706.63466383949,2093.21421422708,1402.91025684355,1339.55601651996,1263.41108898904,703.062744772219,9999,9999,9999,9999,9999,6950.49201032015,8682.0805529871,6727.10362702809,1596.66095717394,4860.00462035068,294.144221312940,3059.9179043557,235.712570315102
"2299",9999,9999,9999,9999,9999,9999,9999,3325.34013790529,2456.37866027753,1768.73573455495,1094.60030053388,563.659449894129,101.174423921636,9999,9999,9999,9999,5552.69203004619,9999,3966.94314421838,9999,3506.74660726018,1071.72218733814,657.364291175698,361.883422200877,332.690738978768,9999,9999,9999,9999,3579.95553636994,9999,9999,2165.54770466071,5340.57193047444,832.386194148968,2216.5264760544,290.159326177087,381.923733046849,9999,9999,9999,9999,9999,9999,9999,8569.91539258345,3530.07496630398,1403.4240821422,1152.05446408905,279.565174501580,154.449553959670
"2300",9999,9999,2846.66848999384,9999,9999,4841.69089970083,9999,3874.92663821393,3465.19239830323,1649.45593468903,3082.18660066120,983.264602155828,187.207972818047,9999,9999,9999,9999,9999,9999,6978.6250387542,5241.84927545638,2426.9061974833,3763.85601332259,1273.93855298237,1357.51268643346,138.086683910914,9999,9999,9999,9999,9999,9999,4455.79367516698,8996.41993350975,3642.82021128323,137.003945435378,1868.67917338977,1140.21745394103,529.627003434519,9999,9999,9999,9999,9999,5488.36003234173,4549.76863730152,5948.56395246142,2311.96250475521,3516.57644532291,1611.88004293843,897.921783602918,481.585122669532
"2301",9999,9999,9999,9999,9999,2351.11435877045,5872.28846925524,2243.33563670102,4799.88268835312,1657.53391461910,910.210711177197,391.576248030445,610.416646289057,9999,9999,9999,9999,9999,8307.6625183393,7271.8138811239,6610.44795932964,3555.26917953288,1578.02921726990,2505.66181824457,244.234993751753,360.330814953252,9999,9999,9999,9999,9999,5798.86496427747,4735.74805215356,7689.57012357302,6628.05496006499,4371.31021327575,1625.11221105906,385.263990316962,168.269994172577,9999,9999,9999,9999,9999,1860.24013843727,6651.20736807131,4998.33412454747,1953.87540332454,1795.50582398829,878.995264509072,150.521742913749,260.419746262583
"2302",9999,9999,9999,9999,9999,8727.62090108615,6966.0352997328,7073.71310411208,1227.31398072973,6370.62029388937,1905.97455591213,280.115558337188,530.424094918033,9999,9999,9999,9999,9999,9999,8526.16232288946,9569.7486421005,3360.35413197463,973.268321707147,1055.09756552793,227.142939210954,156.016721930229,9999,9999,9999,9999,9999,8154.97935664823,9999,9999,3436.17379477011,2053.14713813030,537.81948773361,89.4498716927504,437.145798239453,9999,9999,9999,9999,9999,9999,5900.02247120148,6347.52484887653,1072.86837475889,530.682126087458,598.824340440326,752.551004686453,688.323098537601
"2303",9999,9999,9999,9999,9999,9999,8820.80635739833,1767.91828395922,3018.29730187173,949.297278993789,970.765254772925,873.551605353408,166.085787538018,9999,9999,9999,9999,5168.37427426455,9999,9999,3745.40494369835,4064.35915650186,2785.8194910883,743.110795500766,613.932214269296,360.839653373083,9999,9999,9999,9999,4374.11089719593,2448.06081154565,8181.43745773327,3567.13055835788,2545.6525151981,2550.63137810401,1168.65106919496,675.841667001556,465.028867417611,9999,9999,9999,9999,9999,9999,9999,9999,5625.5108452219,7346.28701485806,594.386147473781,554.52948255822,392.956830896777
"2304",9999,9999,9999,9999,9999,1520.2984622924,9999,9800.5062172333,5719.59327348782,1812.9584550153,2001.01953457246,1288.90664278287,171.846734786927,9999,9999,9999,9999,9999,9999,2308.44815253601,5538.15602193939,2996.95468187099,2113.72746425681,331.357189950398,689.50281363257,403.531449965586,9999,9999,9999,9999,9999,9263.89424862523,3734.03835650430,760.303098721564,4465.25477582423,970.586895467746,1104.44029159825,1128.16737034075,2690.61964015977,9999,9999,9999,4517.72094440577,9999,9999,5133.02260011731,3057.19014819684,1990.21742361576,2126.11354009796,1683.28723518906,322.946181716471,949.196177241404
"2305",9999,9999,9999,9999,5007.00087480213,9999,2064.27554539366,9999,7636.93374093431,1321.01655119297,787.02116272495,111.809155391699,373.1546921008,9999,9999,9999,9999,9999,9277.85080073117,6399.17042150747,9999,2115.50403965956,1736.10475093702,1283.70624774304,1121.13266963239,98.22703329024,9999,9999,9999,9999,9999,9999,9999,9999,603.8391158547,4059.65677659527,1066.54835275315,1102.37328233374,122.144016464116,9999,9999,9999,9999,9999,9999,9999,3989.43415437674,2698.10562679728,1450.72998580936,926.204476153176,1098.28572424128,593.047872803059
"2306",9999,9999,9999,9999,9999,5265.27367895026,5954.95959502083,9999,3541.78405235835,416.052800728604,691.790557366771,394.428434967402,167.095244160770,9999,9999,9999,9999,9999,9999,6279.37484271647,4363.06474038134,3743.2269824467,1431.54209483056,967.740916956999,879.286682073606,693.921757554859,9999,9507.59840222988,9999,9999,9999,9999,8223.20779089555,1434.78714402791,3935.84050043930,392.132202915643,1081.34762977512,803.79122426896,228.282706799581,9999,9999,9999,9999,9999,7783.52488940345,2977.01799613891,9999,2569.48624869482,4165.92314999638,1314.02997241550,1471.06624743261,410.144088443452
"2307",9999,9999,9999,9999,9999,8824.86507016649,9999,833.36687339643,9999,4100.13916460243,922.247592458306,1366.5573889451,350.976506626915,9999,9999,9999,9999,9999,9999,3379.49215768819,7639.0992874209,1785.15168277157,1042.50326402863,1050.06444934722,1398.26548407518,238.451346900386,9999,9999,9999,9999,9999,4587.00662781668,5511.99007712532,8405.85741563324,3709.82275811690,4073.41710545103,1880.71671936584,1181.53503423879,405.170888080287,9999,9999,9999,9999,9999,4826.1538015997,9999,9597.43663031216,870.223781317662,2818.5311232856,762.913559494365,198.091555993078,275.208706918184
"2308",9999,9999,9999,9999,5525.85488647364,8281.35721017013,6108.02020368925,8264.67861589656,1541.84824565395,6080.32021472911,1018.33348295915,1015.09119012985,114.993469727256,9999,9999,9999,9999,9999,5696.30714715128,9779.06800151656,8849.98576531692,1306.80956002655,2909.15477859083,2918.56022630282,798.8230247597,592.765542000918,9999,9999,9999,9999,2732.42018535611,9999,9999,7402.49463863912,774.464785730593,1221.76376127950,1157.34756124193,903.840492253446,320.310322783333,9999,9999,9999,9999,9999,9999,9999,3986.4863324271,2227.93804326908,2355.74833761213,3466.4190928375,789.15770302098,206.183253734007
"2309",9999,9999,9999,9999,9999,9999,9999,6519.83392467078,1369.33391930546,1863.54381853189,775.245436365486,741.25315666916,118.322088012077,9999,9999,9999,9999,9999,9999,9999,3738.33806424819,2578.88935007424,3900.9605210522,1292.19882337869,1302.97262243796,471.503754612381,9999,9999,9999,9999,9999,9999,9999,5851.48309946067,3549.95186970905,583.676173970458,310.020035858018,1611.56130324425,155.746673973163,9999,9999,9999,9999,9999,9999,9999,2345.8096704015,567.57213838908,3994.38161378046,887.540948110883,186.535028276761,218.331584491059
"2310",9999,9999,9999,9999,9999,9999,3858.50405677818,4343.83054686981,4133.55174404453,1731.55011639368,341.45255372939,408.268381926081,248.898042978026,9999,9999,9999,9999,9999,9999,9999,4748.98572186594,584.458659463498,815.067028658402,873.767580978523,557.903086516455,520.43118540061,9999,9999,9999,9999,9999,7918.04182585333,9999,7471.76689843143,2192.45853183699,430.890645591104,234.133201021651,317.132725875829,111.087045613894,9999,9999,9999,9999,9999,9999,3855.98960277411,9999,3283.50894552349,576.106460947329,2436.55887870671,836.908621443394,118.959631231303
"2311",9999,9999,9999,9999,9999,9999,8978.02452105854,1442.2774413317,4254.66509925894,637.18115609633,524.15012070101,293.538524030733,482.382378457571,9999,9999,9999,9999,9999,9999,7206.57579225115,4984.82991155256,6728.55458320372,1124.52617557439,2408.48255357991,227.816788970896,1179.86733209372,9999,9999,9999,9999,9999,9999,5685.43447312532,2826.73698357546,885.429798456297,383.829277735844,643.155166144997,594.324862420466,423.609792859758,9999,9999,9999,9831.60028404411,2598.16138529719,8642.17917472854,9999,8969.06844383548,1390.98558032528,1686.19684121385,666.1939448225,754.325155930347,864.168385028117
"2312",9999,9999,9999,9999,9999,7348.4377578679,2785.64124880227,6504.59138413896,1570.73579265599,1051.0280050633,1987.89428161022,381.451763120576,130.589349493851,9999,9999,9999,9999,9463.32549004902,9999,5922.5668212194,2660.41906041837,1028.51566211656,684.026224764747,325.450567778757,227.348952145571,453.477573631341,9999,9999,9999,9999,9999,9999,5813.11131955668,1548.67813834811,2934.59079694898,1956.55775110823,2791.81550035103,933.576893049574,359.67158385124,9999,9999,9999,5302.75072794085,9999,9999,9999,2699.22349671455,1604.46388260442,909.14177421707,605.976801612965,205.600641078319,324.007609453647
"2313",9999,9999,9999,9999,9999,2845.53200659442,9999,5213.49145356725,1136.60005008884,3704.21509279823,174.28670638854,1868.36478360602,635.121767458292,9999,9999,9999,9999,9999,9775.1937478545,2653.97313025033,4541.20405569510,6703.12032894174,1139.85737049952,371.409484299304,443.115157298987,191.750657079342,9999,9999,9999,9999,9999,9999,6373.6850228738,3651.22430858294,3364.13995685331,2452.37563665146,1562.141800596,243.983478189138,326.781333869021,9999,9999,9999,9999,9999,9999,6723.40424139915,3385.31099142833,843.499752073753,826.940967241332,187.555385629971,1091.84505744627,312.879230587416
"2314",9999,9999,9999,9999,9999,2937.46087191107,3907.16206704221,6484.71262877548,1593.6345668086,572.747441492566,722.600416628823,537.656000368073,240.760897814038,9999,9999,9999,9999,9999,3715.78378304577,9999,3121.06773249225,2576.54781572348,2473.74057524449,1449.08093372921,894.455239237281,224.126760903858,9999,9999,9999,9999,5410.19220128063,9591.91342922397,7885.86467318124,9451.30352050501,727.880839634856,1595.87789638496,763.75997790516,727.748385126035,113.347542543686,9999,9999,9999,9999,9999,7201.49768846777,9176.47416605348,7828.74990507491,2515.55347744958,1296.66065433414,616.727286362672,26.5694675090913,506.386172533133
"2315",9999,9999,9999,9999,9999,7372.73531470838,6576.39483320752,9999,9999,2833.05984637641,1036.93027903531,174.819705859059,81.049227962924,9999,9999,9999,9999,9999,9999,5013.69242342096,9660.57779743979,2829.41009778191,2905.41896562695,937.636538484335,759.782176609675,133.314044496392,9999,9999,9999,9999,9999,9999,9999,9999,437.027486432665,770.56802903338,583.816205730524,310.371770539008,204.985086340914,9999,9999,9999,9999,9999,9999,2617.93646386803,5116.63206524348,458.189776665545,3074.13459805798,328.792119524164,700.279217499104,282.602100003841
"2316",9999,9999,9999,9999,9999,6542.12297466853,9999,3204.98777578383,6871.20189241656,2378.4202050324,1420.95251934259,635.677100390748,150.208100740646,9999,9999,9999,9999,9999,4749.5396216128,4607.30708421331,2700.37773301485,6415.03179304063,1680.83364144062,1019.17686386598,627.853177998615,399.470163757436,9999,9999,9999,9999,9999,6894.06923028692,8730.46514668717,1304.38974337724,3081.52471178676,1444.36082599867,401.079486730308,779.941603898216,370.366342872198,9999,9999,9999,9999,9401.49812927445,9999,5869.2105644561,1141.97238878100,4923.49110104909,1481.15803903793,1007.27526860832,467.058915881205,111.082505120474
"2317",9999,9999,9999,8609.93484408196,9999,9999,9999,8918.31800071484,4153.0309629067,1969.57863940088,283.44824215688,506.138308460794,485.184646222625,9999,9999,9999,9999,9999,9999,9999,9999,2729.26248694661,279.036585234445,761.456573821033,390.890519388742,234.321427826951,9999,9999,9999,9999,9999,2394.15072569684,951.614645841773,2804.72165487161,1972.21827693475,1367.79231687948,900.481497569419,180.381967651179,371.613899931859,9999,9999,9999,9999,9999,9999,9315.92860876194,4339.56303829848,9999,1178.02147290441,1806.53951251892,181.628617024337,76.4358919373306
"2318",9999,9999,9999,9999,9345.23447819316,9999,9999,6235.6262772075,4380.84481368204,4163.46830550117,954.896212278802,317.903371273033,468.413874525808,9999,9999,9999,9999,9999,6973.42061545863,1645.84557107846,1934.34021510797,2737.78072605605,3185.66867203493,822.585289192368,1712.77169776421,297.576336749369,9999,9999,9999,9999,9999,1480.74740771112,3171.03094061983,8937.78369415022,3063.00385317461,2803.39958064091,1360.14141017073,411.368231272353,114.293762776537,9999,9999,9999,9999,9999,9999,7327.16594066538,9999,5122.78328640949,1894.81431807739,695.889944968854,243.335946302257,293.931873913069
"2319",9999,9999,9999,9999,9999,1965.25684333866,1394.20999580723,7931.68461295543,1619.55855179635,1455.46366212405,1078.47937427760,213.224406493723,230.070901902716,9999,9999,9999,9999,9999,9999,9383.01699530473,9999,2645.05098977183,1663.72107492581,73.0762169262301,83.0397810089519,99.924091657254,9999,9999,9999,9999,9999,8493.98229756801,9999,2128.42447086986,5093.95552359333,2770.34276146009,1013.08379671787,476.84582639501,234.491254082218,9999,9999,9999,9999,9999,6674.00164351573,9999,4184.97375938084,599.327613240087,1339.50169043536,1242.48557637888,391.023238907432,372.772768476928
"2320",9999,9999,9660.30276111611,9999,1796.06249890189,2083.24833642955,2097.97474882467,3318.22700298282,1104.01002799762,4210.30218499351,864.423611740538,790.715739006089,874.70670175281,9999,9999,9999,9999,4186.50958355013,9999,4370.91615103089,5343.30957662847,3308.10979618617,912.285529620838,728.752460470333,699.631797151809,315.314437969241,9999,9999,9999,9999,9999,9999,3855.13288442376,1641.82960655948,6975.55149070304,1977.09280690289,334.653507667082,1284.68585781424,542.744015740739,9999,9999,9999,9999,5918.36864185362,9999,4458.54532746387,5768.10440495672,1748.2300402518,849.163722743355,762.905211592105,348.288671834057,579.963107299926
"2321",9999,9999,9999,9999,9999,9999,5149.08645954508,4159.98124428668,1666.09753105006,825.982228412712,548.621670037116,842.214879118654,131.743008617884,9999,9999,9999,9999,9999,7037.43725667577,4337.89392434058,9204.08689296436,980.850629539225,2772.83934326927,1094.66237067541,455.423076500873,185.719108178375,9999,9999,9999,9999,823.146438806284,9999,3109.96593659632,5597.27180813071,6982.84917500392,878.212977181388,492.92245500496,356.887509457468,625.79773284236,9999,9999,9999,9999,9999,9653.26726596221,6183.71716291363,3873.08053581919,2311.51093424157,1249.31422476923,1807.72912375761,839.659727828708,453.657713694489
"2322",9999,9999,9999,9999,9999,9999,2559.68376421886,4952.70334232536,964.09586086611,627.061831626618,690.509347035901,542.707882270114,178.883312276041,9999,9999,9999,9999,9999,9999,9999,2769.49171618288,3577.03519298224,4753.7408418467,905.682719499551,486.102678255131,247.645603944694,9999,9999,9999,9999,9999,7118.09289601389,9999,4433.14743779552,2531.30347729814,4693.86945725396,262.86121756628,51.0687489338253,332.835794689333,9999,9999,9999,9999,9999,9999,9648.66897933145,3825.13126973453,3201.92772906769,2249.9591988012,2975.55625792916,644.373278873822,464.477283990787
"2323",9999,9999,9999,9999,9999,9999,6275.11747488152,9999,1292.23695774767,806.298449916383,1183.08776456622,406.773325350348,292.979091384533,9999,9999,9999,9999,6442.39509001727,9999,9999,745.857029050501,7143.7043737714,3625.35229725157,999.276647717836,247.857450495756,514.008698059653,9999,9999,9999,9999,9999,9999,9924.79093385972,8367.86604154983,5490.00537230903,2562.27189427657,681.272688107209,343.151153481053,46.4797161050596,9999,9999,9999,9999,8426.0916116383,9999,9083.87984573034,6843.1523781594,1598.46122016548,2620.21372921006,178.384912653446,823.469730669277,1060.23462582974
"2324",9999,9999,9999,9999,8895.03762927007,5746.77841503681,5750.36489630296,1096.07138708491,4054.94197352047,904.236372806444,150.369226824338,242.837165616475,282.599942724738,9999,9999,9999,9999,9999,4753.8661582165,7819.23412924993,4588.52587802556,1342.35435010987,2185.13411489011,701.301196926052,320.231534942188,306.645257800931,9999,9999,9999,9378.96961577819,9999,6069.3805169626,9999,9999,3131.82872715302,5016.69261511785,556.440816766486,276.231509406867,263.319488311581,9999,9999,9999,9999,9999,9999,5923.2700469202,1597.70296429241,689.99006348748,1573.22314643405,314.524638794954,1027.76356778284,374.944416978261
"2325",9999,9999,9999,9999,9999,9999,4686.66512714416,9999,3804.96301939381,2539.71270937007,902.361032648567,396.766655147209,463.417642450005,9999,9999,9999,9999,9999,9642.11204600684,9999,6406.33024236648,3414.3330505168,1218.82136141636,989.732787184438,366.225787245407,233.782682885956,9999,9999,9999,9999,9999,9999,3466.89897235711,7783.38036561256,4982.50384741253,278.768313753412,1470.1445389007,380.601701660669,257.561805400409,9999,9999,9999,9999,9999,9999,4132.4946890223,2861.89434868913,2624.64143115241,327.414279158285,751.994885606767,483.843471817665,158.829869895893
"2326",9999,9999,9999,9999,9999,9999,2330.55711122676,5498.36335695842,2570.54980091955,2284.38672492712,932.999635124335,211.146113111244,252.021365225308,9999,9999,9999,9999,9999,9999,9999,1343.37040169334,9999,2442.25595142828,1145.93892327570,121.680335494708,299.543156091220,9999,9999,9999,9999,9999,9999,9999,9264.67798965481,2138.37700924202,2327.29790782594,148.752826370091,338.034395321515,116.287754352443,9999,9999,9999,9999,9999,7850.0285111819,8848.1702360435,1654.0133066988,4282.26229632524,254.494245553126,938.259933981057,125.345388077472,96.0874481725999
"2327",9999,9999,9999,5208.16740890889,9999,9999,7173.95176095164,9999,1804.14756779496,1120.74756638909,256.756350169948,1037.00364845738,471.170605835414,9999,9999,9999,9999,8679.06562681724,9999,5500.18869744088,7198.90940460735,6263.17708112813,4136.67239569183,2348.19735836184,488.995764926168,223.243761629014,9999,9999,9999,9999,9999,9523.04072600254,5121.03460513121,6619.54147516437,4722.98810597228,1760.72122630372,233.268430180171,572.410609330145,98.3452803345775,9999,9999,9999,9999,9999,7462.79808387038,2784.09237393042,5038.64791550632,1593.32743587052,3852.59918823104,2637.65633120251,459.067208694875,581.187277018851
"2328",9999,9999,9999,9999,9999,9999,7970.3348514341,9999,4230.03506274999,303.805159763397,2740.83340681392,451.922426058915,375.220076394476,9999,9999,9999,9999,9999,6258.42888608703,9999,2716.55648577079,2324.99057120142,1081.84328138031,724.446829856507,795.367210481585,225.791767185415,9999,9999,9999,9999,9999,9999,9999,9999,2905.39800153682,1007.00664744871,1004.66420416630,1388.82481228199,317.629342961891,9999,9999,9999,9999,9999,2897.06411333483,4091.76664246875,5085.1177502237,1794.69937613107,2664.78124420019,1238.46616135329,326.025412601499,324.797330234927
"2329",9999,9999,9999,9999,9999,9999,5364.50229967648,2050.45492610833,4030.49111637158,2916.18478291574,740.89702468985,1219.97399274679,408.086484352043,9999,9999,9999,9999,9999,9999,7416.68058560946,9999,6332.21447380246,1063.69657207124,1159.44096297294,786.16859829166,303.264146609491,9999,9999,9999,9999,9971.09747698012,9804.0701928655,9999,2847.40251409348,658.857571214835,1727.83441871477,686.871770931031,2985.93226198794,326.698317318001,9999,9999,9999,9999,3452.28876173361,9999,2313.41352753648,4902.26952658812,4858.12012167334,1673.48951926745,1928.02035634682,999.288234734148,95.4690939566522
"2330",9999,9999,9999,9999,9999,9999,9999,5531.92596641800,1521.23528514141,451.432109167599,2740.73373505518,442.893335798179,674.006337812609,9999,9999,9999,9999,9999,9999,9999,6797.52160099333,1184.58202167155,1224.79702541452,1301.50641714946,691.122278096923,309.888288467697,9999,9999,9999,2913.2725897339,9999,9999,9999,9999,4810.99363395209,1551.30112363952,1062.30494530188,338.01750867548,350.335375964275,9999,9999,9999,9999,9999,2028.16362785676,6607.12804590785,8490.63083475528,1383.08146473323,4883.21710183942,981.822831569344,700.362012445113,430.897294435958
"2331",9999,9999,9999,9999,9999,6531.61341170071,2838.23791171854,7582.19903971173,2551.87764468604,584.398502977477,529.24472415927,2395.41358159225,906.890774172029,9999,9999,9999,9999,9999,5610.77218985425,2084.84505827446,8863.12080096502,3139.64989380183,3239.29874088281,2779.71975064522,1346.64529548449,557.834739449314,9999,9999,9999,9999,9999,9999,8867.65688986316,3007.54986824834,3844.64986456958,1810.41818803780,722.569429238311,473.835919221514,293.458799211411,9999,9999,9999,9999,8668.34797609835,8523.8831279107,9999,6269.07187606334,1394.37794463130,1793.17520950345,1487.43123227432,620.904139943465,343.472475870251
"2332",9999,9999,9999,9999,9999,9032.93534465906,4723.63393246693,3250.20959412005,1062.24021084507,1933.30490063453,1055.55038688796,1209.40938184911,300.547609693984,9999,9999,9999,9999,9999,5038.72217684378,9999,3775.28818291459,604.615231449079,3998.35362457878,683.574599796951,666.241687845852,380.789097043131,9999,9999,9999,4568.87889349665,9999,6705.70683244967,3903.1672254233,2149.32617687404,2967.58068442529,4002.71546158405,1286.67755576738,676.304169428623,197.821967100590,9999,9999,9999,9999,9999,5639.84824354219,4766.33240249567,4827.60713837418,1529.26618587220,2404.63427458245,455.662464608144,596.268472490118,416.453856559400
"2333",9999,9999,9999,9999,7383.0625595089,2094.32711786192,4319.66674219487,9999,2053.25078293317,3070.48404349118,968.978993165689,846.456950031766,397.079999598661,9999,9999,9999,9999,9999,9835.81354866016,5099.78381733547,5678.8002086579,1689.49095692871,2277.49837060147,1432.50559823388,260.613817163719,376.988483616229,9999,9999,9999,9999,9999,1481.26699694784,6364.7172060982,2694.46401732168,2910.79236038852,2587.85118775027,1261.64515265201,718.467803798743,297.009599104371,9999,9999,9999,9999,9999,9999,3771.99572817712,3489.85298788134,4089.44090815755,4364.20152460562,1188.30451794124,1527.65164008619,344.372402970653
"2334",9999,9999,9999,9999,9999,9999,9999,6925.93925059643,4009.92176902359,1923.05197968376,2047.8508417601,664.778052451893,192.008987349582,9999,9999,9999,5651.68844218014,9999,9999,1809.11327050008,9999,3265.12072918474,2053.25606422536,373.369164150914,397.566557061982,426.757213167447,9999,9999,9999,9999,9999,9032.07416458655,9999,2402.22856740956,1017.21760741605,1466.2423233485,928.879340252186,497.544625151325,293.407301617812,9999,9999,9999,9999,9999,9867.78701696093,9999,3897.91470552265,1650.93357044049,2231.08305912265,561.85480163827,145.137852998659,88.785124312378
"2335",9999,9999,9999,9999,9999,9999,7858.69155930645,9999,4425.37926143398,2617.29191112653,935.075619115798,1639.86417383707,431.650854185709,9999,9999,9999,9999,6355.0911209095,1900.28254585102,2714.88580644144,4134.21107543337,2353.55143272645,3871.46247202364,1167.06930659685,747.029852246271,211.91691116569,9999,9999,9999,9999,6038.31325308249,9009.12379986242,9999,9330.07172542239,1003.60973392802,1759.89304802249,698.001115633568,508.530556021841,198.008903538465,9999,9999,9999,9999,9999,5848.24497824388,9999,6735.01478339539,1174.82202677099,1962.00796015494,178.930764498184,1215.99275536137,280.591005505988
"2336",9999,9999,9999,9999,9999,9999,4520.18297961684,2524.43593499300,4955.2301385025,3072.63372320161,734.554055925661,787.612955513408,528.313738610032,9999,9999,9999,9999,9999,9999,8539.02001735296,3640.16739262345,4260.90387034636,1039.61143291899,1002.71701478595,572.875807246186,152.887966507425,9999,9999,9999,8890.08538968764,9999,9999,4667.12702834609,4424.07162595229,5345.93665872678,3140.88463561206,188.746299603141,704.292924777773,180.169113521099,9999,9999,9999,9999,9999,3975.19924270783,7745.87345346027,4412.25303296413,664.500379663791,2147.92025998210,1833.01799070329,1314.70450309053,450.798175716803
"2337",9999,9999,9999,9999,9999,7215.24533619715,6481.90032217971,6012.0997621955,1920.1578396922,643.557310601042,1175.44556758426,166.819722255097,616.594670014996,9999,9999,9999,9999,9999,9649.30804426814,9999,2355.58045348861,7226.9073546831,3168.79363103552,479.199225085272,1002.10022624579,374.010791459448,9999,9999,9999,7580.38831619147,9999,9999,9999,2431.10609853156,8423.4753504403,602.538018945545,2251.73483312669,604.168803972204,524.120381924203,9999,9999,9999,9999,9999,9999,6431.17207682224,3179.93667817695,2418.63267002382,4414.05188327113,1728.91761503436,522.667833278458,155.602247510738
"2338",9999,9999,9999,9999,9999,9999,1160.80132970968,5204.96985818848,1308.39445633909,1763.85525342860,889.656902883896,537.419983095491,334.426223400103,9999,9999,9999,9999,9999,9999,7805.95781197059,8367.88976314234,5857.66730608954,2476.09947361983,248.227399173603,627.053588956762,470.652198196224,9999,9999,9999,9999,9999,9999,7689.2485412093,4676.05174168570,3128.87879620834,2767.18043995462,2467.09588648844,2895.95338033944,310.316886809373,9999,9999,9999,9999,8383.52675185647,9999,7545.99697326928,5598.2925645612,1818.93223083571,350.342784566330,2247.13673790724,175.074717999433,401.386246601924
"2339",9999,9999,9999,9999,9999,8625.85482915127,5704.500949645,6040.42033596592,2740.10344912419,1838.43077569382,355.44313019061,314.165307184702,333.698702378862,9999,9999,9999,9999,9999,9999,2278.10578152676,1671.15625660810,1103.89010666154,777.757653337152,601.712429019912,357.57423866576,128.302587661651,9999,9999,9999,9999,7664.35090006525,5104.76823613925,2962.08100386977,4872.53140294272,3522.79828531228,276.476003895854,1376.69159207511,572.990588167988,108.346435139635,9999,9999,9999,9999,9999,4512.9311586363,9999,6035.68390952597,2095.23471107313,2378.18160893647,696.065399736856,857.265123503421,251.606675892615
"2340",9999,9999,9999,9999,9999,9999,7585.44680485308,9592.26739700159,3912.98426765593,672.385765340937,229.911776451039,333.707253916438,506.578623246378,9999,9999,9999,9999,9999,6901.06037495906,7808.51671198708,3440.93532460342,3265.18393199635,2526.88192780438,2177.56153268280,961.736528151314,475.637210768672,9999,9999,9999,9999,8034.85221120245,9999,5147.53004939677,2758.06390439112,3864.33271018187,846.963949217987,1422.68276977625,2040.54595322309,512.140341031199,9999,9999,9999,9999,9999,9999,7712.06482852782,9999,1825.11939647003,2715.90692431125,649.484445645764,608.379844174056,247.015287312060
